order_line_id,order_id,customer_id,order_date,product_id,product_category,quantity,line_revenue,line_cogs
OL0005996,ORD002012,C0068,2024-01-19,P006,Conveyors,44,1396.41,1103.75
OL0005997,ORD002012,C0068,2024-01-19,P003,Fasteners,42,1703.04,1346.12
OL0005998,ORD002013,C0068,2024-02-03,P008,Lubricants,33,1170.45,773.54
OL0005999,ORD002013,C0068,2024-02-03,P003,Fasteners,19,930.91,615.23
OL0006000,ORD002013,C0068,2024-02-03,P001,Bearings,34,1172.18,774.68
OL0006001,ORD002014,C0068,2024-10-13,P006,Conveyors,44,1633.00,1083.29
OL0006002,ORD002014,C0068,2024-10-13,P005,Valves,2,1655.45,1098.19
OL0006003,ORD002014,C0068,2024-10-13,P009,Automation,5,2404.41,1595.03
OL0006004,ORD002015,C0068,2024-06-10,P010,Welding,23,1895.50,1499.94
OL0006005,ORD002015,C0068,2024-06-10,P002,Pumps,23,2758.39,2182.75
OL0006006,ORD002016,C0068,2024-01-28,P008,Lubricants,29,2141.81,1380.15
OL0006007,ORD002016,C0068,2024-01-28,P007,Safety,43,2411.29,1553.81
OL0006008,ORD002017,C0068,2024-01-11,P005,Valves,5,1097.78,832.44
OL0006009,ORD002017,C0068,2024-01-11,P008,Lubricants,2,1440.84,1092.58
OL0006010,ORD002017,C0068,2024-01-11,P005,Valves,11,1715.73,1301.03
OL0006011,ORD002017,C0068,2024-01-11,P006,Conveyors,43,1536.47,1165.09
OL0006012,ORD002017,C0068,2024-01-11,P008,Lubricants,41,1157.55,877.76
OL0006013,ORD002018,C0068,2025-10-13,P007,Safety,35,2528.94,1611.78
OL0006014,ORD002018,C0068,2025-10-13,P005,Valves,1,2490.12,1587.04
OL0006015,ORD002019,C0068,2025-07-16,P002,Pumps,17,2695.56,1516.37
OL0006016,ORD002019,C0068,2025-07-16,P004,Motors,24,2065.40,1161.88
OL0006017,ORD002019,C0068,2025-07-16,P009,Automation,17,2378.58,1338.05
OL0006018,ORD002020,C0068,2025-07-28,P004,Motors,49,3206.90,2147.96
OL0006019,ORD002020,C0068,2025-07-28,P005,Valves,44,3052.73,2044.70
OL0006020,ORD002020,C0068,2025-07-28,P009,Automation,42,1880.68,1259.66
OL0006021,ORD002021,C0068,2025-04-08,P006,Conveyors,38,4292.81,3032.15
OL0006022,ORD002022,C0068,2025-10-07,P004,Motors,22,1902.48,1074.15
OL0006023,ORD002022,C0068,2025-10-07,P001,Bearings,38,2586.24,1460.20
OL0006024,ORD002022,C0068,2025-10-07,P006,Conveyors,30,2069.38,1168.38
OL0006025,ORD002022,C0068,2025-10-07,P008,Lubricants,3,1717.74,969.84
OL0006026,ORD002022,C0068,2025-10-07,P004,Motors,2,1789.08,1010.12
OL0006027,ORD002023,C0068,2026-02-08,P010,Welding,14,725.29,458.49
OL0006028,ORD002023,C0068,2026-02-08,P003,Fasteners,23,932.56,589.52
OL0006029,ORD002023,C0068,2026-02-08,P004,Motors,48,993.82,628.24
OL0006030,ORD002023,C0068,2026-02-08,P010,Welding,44,1000.70,632.59
OL0006031,ORD002024,C0068,2026-02-16,P006,Conveyors,28,5892.55,3393.89
OL0006032,ORD002025,C0068,2026-08-11,P007,Safety,11,1310.25,823.19
OL0006033,ORD002025,C0068,2026-08-11,P009,Automation,14,1324.89,832.38
OL0006034,ORD002025,C0068,2026-08-11,P002,Pumps,13,2016.91,1267.16
OL0006035,ORD002026,C0068,2026-06-23,P008,Lubricants,7,672.40,382.20
OL0006036,ORD002026,C0068,2026-06-23,P008,Lubricants,28,786.38,446.98
OL0006037,ORD002026,C0068,2026-06-23,P009,Automation,49,891.65,506.82
OL0006038,ORD002026,C0068,2026-06-23,P009,Automation,28,652.52,370.90
OL0006039,ORD002026,C0068,2026-06-23,P005,Valves,25,741.64,421.56
OL0006040,ORD002027,C0068,2026-11-20,P004,Motors,24,1060.39,653.09
OL0006041,ORD002027,C0068,2026-11-20,P009,Automation,7,1275.05,785.30
OL0006042,ORD002027,C0068,2026-11-20,P003,Fasteners,9,1584.99,976.19
OL0006043,ORD002028,C0068,2026-02-16,P009,Automation,7,3405.35,2078.37
OL0006044,ORD002028,C0068,2026-02-16,P003,Fasteners,46,2434.32,1485.72
OL0006045,ORD002029,C0068,2026-06-13,P007,Safety,2,1959.58,1342.47
OL0006046,ORD002029,C0068,2026-06-13,P009,Automation,49,1895.20,1298.37
OL0006047,ORD002029,C0068,2026-06-13,P009,Automation,23,2091.36,1432.75
OL0006048,ORD002029,C0068,2026-06-13,P009,Automation,36,2104.86,1442.00
OL0006049,ORD002030,C0069,2024-08-23,P001,Bearings,3,1875.87,1396.29
OL0006050,ORD002030,C0069,2024-08-23,P006,Conveyors,16,2684.93,1998.51
OL0006051,ORD002030,C0069,2024-08-23,P008,Lubricants,11,2269.98,1689.65
OL0006052,ORD002030,C0069,2024-08-23,P005,Valves,1,2962.81,2205.35
OL0006053,ORD002031,C0069,2024-03-08,P002,Pumps,9,11066.54,6439.11
OL0006054,ORD002032,C0069,2024-07-05,P001,Bearings,30,3396.46,2158.11
OL0006055,ORD002032,C0069,2024-07-05,P004,Motors,30,2633.72,1673.46
OL0006056,ORD002032,C0069,2024-07-05,P008,Lubricants,33,2881.66,1831.01
OL0006057,ORD002032,C0069,2024-07-05,P009,Automation,1,2878.28,1828.86
OL0006058,ORD002032,C0069,2024-07-05,P006,Conveyors,2,3206.89,2037.65
OL0006059,ORD002033,C0069,2024-01-18,P005,Valves,8,3492.66,2738.33
OL0006060,ORD002033,C0069,2024-01-18,P009,Automation,5,3002.28,2353.87
OL0006061,ORD002033,C0069,2024-01-18,P003,Fasteners,27,4534.17,3554.91
OL0006062,ORD002034,C0069,2025-09-07,P006,Conveyors,30,2848.12,2046.81
OL0006063,ORD002034,C0069,2025-09-07,P001,Bearings,20,2792.65,2006.94
OL0006064,ORD002034,C0069,2025-09-07,P009,Automation,11,2019.32,1451.18
OL0006065,ORD002035,C0069,2025-05-04,P007,Safety,9,1359.02,943.94
OL0006066,ORD002035,C0069,2025-05-04,P003,Fasteners,30,1561.88,1084.84
OL0006067,ORD002035,C0069,2025-05-04,P002,Pumps,49,1255.12,871.78
OL0006068,ORD002035,C0069,2025-05-04,P005,Valves,17,1278.31,887.88
OL0006069,ORD002036,C0069,2025-12-07,P006,Conveyors,34,2032.83,1416.51
OL0006070,ORD002036,C0069,2025-12-07,P001,Bearings,49,1340.46,934.05
OL0006071,ORD002037,C0069,2025-01-01,P006,Conveyors,38,3272.68,2419.96
OL0006072,ORD002037,C0069,2025-01-01,P005,Valves,38,2926.12,2163.70
OL0006073,ORD002038,C0069,2025-06-04,P002,Pumps,43,1473.04,948.54
OL0006074,ORD002038,C0069,2025-06-04,P002,Pumps,32,1589.75,1023.69
OL0006075,ORD002038,C0069,2025-06-04,P001,Bearings,4,1742.04,1121.75
OL0006076,ORD002039,C0069,2025-12-03,P008,Lubricants,39,11148.56,7274.52
OL0006077,ORD002040,C0069,2025-10-25,P004,Motors,6,2933.58,1848.63
OL0006078,ORD002040,C0069,2025-10-25,P007,Safety,47,1839.01,1158.87
OL0006079,ORD002040,C0069,2025-10-25,P006,Conveyors,34,2613.42,1646.87
OL0006080,ORD002040,C0069,2025-10-25,P005,Valves,6,1898.35,1196.27
OL0006081,ORD002041,C0069,2025-06-08,P001,Bearings,44,5818.68,3609.14
OL0006082,ORD002042,C0069,2026-06-20,P002,Pumps,40,1944.50,1114.81
OL0006083,ORD002042,C0069,2026-06-20,P010,Welding,13,2291.20,1313.58
OL0006084,ORD002042,C0069,2026-06-20,P008,Lubricants,15,2955.67,1694.53
OL0006085,ORD002043,C0069,2026-10-10,P004,Motors,24,3448.47,2041.66
OL0006086,ORD002043,C0069,2026-10-10,P010,Welding,39,2349.76,1391.17
OL0006087,ORD002043,C0069,2026-10-10,P001,Bearings,36,2885.04,1708.08
OL0006088,ORD002044,C0069,2026-02-15,P008,Lubricants,33,1238.78,751.24
OL0006089,ORD002044,C0069,2026-02-15,P003,Fasteners,14,1369.66,830.61
OL0006090,ORD002044,C0069,2026-02-15,P006,Conveyors,47,1171.06,710.17
OL0006091,ORD002044,C0069,2026-02-15,P010,Welding,43,1449.88,879.26
OL0006092,ORD002044,C0069,2026-02-15,P008,Lubricants,14,1963.30,1190.61
OL0006093,ORD002045,C0069,2026-09-09,P006,Conveyors,22,1977.61,1516.36
OL0006094,ORD002045,C0069,2026-09-09,P009,Automation,11,2025.16,1552.81
OL0006095,ORD002045,C0069,2026-09-09,P007,Safety,9,3206.75,2458.81
OL0006096,ORD002046,C0069,2026-12-01,P005,Valves,13,2490.05,1884.85
OL0006097,ORD002046,C0069,2026-12-01,P010,Welding,11,3163.83,2394.87
OL0006098,ORD002046,C0069,2026-12-01,P006,Conveyors,23,3060.20,2316.42
OL0006099,ORD002047,C0069,2026-04-14,P001,Bearings,15,1006.05,570.41
OL0006100,ORD002047,C0069,2026-04-14,P002,Pumps,26,892.19,505.86
OL0006101,ORD002047,C0069,2026-04-14,P001,Bearings,11,1133.90,642.90
OL0006102,ORD002047,C0069,2026-04-14,P002,Pumps,27,1428.21,809.77
OL0006103,ORD002048,C0070,2024-11-20,P009,Automation,2,2039.52,1472.44
OL0006104,ORD002048,C0070,2024-11-20,P004,Motors,7,2525.58,1823.35
OL0006105,ORD002048,C0070,2024-11-20,P005,Valves,2,2102.42,1517.85
OL0006106,ORD002049,C0070,2024-02-12,P008,Lubricants,36,846.46,536.98
OL0006107,ORD002049,C0070,2024-02-12,P001,Bearings,46,737.38,467.78
OL0006108,ORD002049,C0070,2024-02-12,P006,Conveyors,47,643.00,407.90
OL0006109,ORD002049,C0070,2024-02-12,P010,Welding,2,869.99,551.91
OL0006110,ORD002049,C0070,2024-02-12,P010,Welding,2,622.09,394.64
OL0006111,ORD002050,C0070,2024-12-18,P007,Safety,26,819.71,516.82
OL0006112,ORD002050,C0070,2024-12-18,P005,Valves,31,700.11,441.41
OL0006113,ORD002050,C0070,2024-12-18,P004,Motors,39,778.77,491.01
OL0006114,ORD002050,C0070,2024-12-18,P002,Pumps,27,624.58,393.79
OL0006115,ORD002050,C0070,2024-12-18,P007,Safety,33,618.21,389.78
OL0006116,ORD002051,C0070,2024-08-22,P002,Pumps,26,1065.19,813.57
OL0006117,ORD002051,C0070,2024-08-22,P007,Safety,20,617.24,471.44
OL0006118,ORD002051,C0070,2024-08-22,P005,Valves,45,761.65,581.73
OL0006119,ORD002052,C0070,2024-12-08,P010,Welding,10,2514.98,1420.31
OL0006120,ORD002052,C0070,2024-12-08,P007,Safety,37,1447.45,817.43
OL0006121,ORD002052,C0070,2024-12-08,P001,Bearings,26,1984.86,1120.92
OL0006122,ORD002053,C0070,2024-08-05,P006,Conveyors,25,1245.53,741.33
OL0006123,ORD002053,C0070,2024-08-05,P001,Bearings,38,1180.96,702.90
OL0006124,ORD002053,C0070,2024-08-05,P003,Fasteners,6,1471.37,875.75
OL0006125,ORD002053,C0070,2024-08-05,P006,Conveyors,35,963.01,573.17
OL0006126,ORD002053,C0070,2024-08-05,P003,Fasteners,39,1412.67,840.81
OL0006127,ORD002054,C0070,2025-12-05,P008,Lubricants,16,1890.97,1045.96
OL0006128,ORD002054,C0070,2025-12-05,P010,Welding,17,1956.44,1082.17
OL0006129,ORD002054,C0070,2025-12-05,P001,Bearings,44,1196.33,661.73
OL0006130,ORD002055,C0070,2025-07-15,P004,Motors,1,4652.49,3061.72
OL0006131,ORD002056,C0070,2025-04-02,P005,Valves,7,1427.68,1006.86
OL0006132,ORD002056,C0070,2025-04-02,P004,Motors,32,1363.17,961.36
OL0006133,ORD002056,C0070,2025-04-02,P009,Automation,11,1111.43,783.82
OL0006134,ORD002056,C0070,2025-04-02,P008,Lubricants,47,1036.46,730.95
OL0006135,ORD002056,C0070,2025-04-02,P002,Pumps,26,926.85,653.65
OL0006136,ORD002057,C0070,2025-07-13,P007,Safety,13,1703.38,1326.78
OL0006137,ORD002057,C0070,2025-07-13,P010,Welding,26,1480.67,1153.31
OL0006138,ORD002057,C0070,2025-07-13,P005,Valves,27,1998.04,1556.29
OL0006139,ORD002058,C0070,2025-02-13,P008,Lubricants,10,2292.01,1288.85
OL0006140,ORD002058,C0070,2025-02-13,P002,Pumps,31,2734.70,1537.78
OL0006141,ORD002058,C0070,2025-02-13,P006,Conveyors,15,3125.80,1757.71
OL0006142,ORD002059,C0070,2025-04-01,P005,Valves,39,1599.37,1118.28
OL0006143,ORD002059,C0070,2025-04-01,P008,Lubricants,1,1545.84,1080.85
OL0006144,ORD002059,C0070,2025-04-01,P004,Motors,33,1553.60,1086.28
OL0006145,ORD002059,C0070,2025-04-01,P009,Automation,10,2010.49,1405.74
OL0006146,ORD002059,C0070,2025-04-01,P006,Conveyors,45,1211.16,846.84
OL0006147,ORD002060,C0070,2026-03-22,P005,Valves,42,2524.29,1982.30
OL0006148,ORD002060,C0070,2026-03-22,P005,Valves,40,2119.42,1664.36
OL0006149,ORD002060,C0070,2026-03-22,P007,Safety,30,2440.77,1916.72
OL0006150,ORD002060,C0070,2026-03-22,P002,Pumps,3,2420.73,1900.98
OL0006151,ORD002061,C0070,2026-12-28,P007,Safety,50,1933.11,1239.31
OL0006152,ORD002061,C0070,2026-12-28,P007,Safety,37,2658.58,1704.40
OL0006153,ORD002061,C0070,2026-12-28,P009,Automation,43,1790.55,1147.91
OL0006154,ORD002061,C0070,2026-12-28,P004,Motors,3,1763.09,1130.31
OL0006155,ORD002062,C0070,2026-05-21,P007,Safety,37,2556.90,1958.81
OL0006156,ORD002062,C0070,2026-05-21,P009,Automation,10,3777.22,2893.69
OL0006157,ORD002062,C0070,2026-05-21,P010,Welding,28,3806.81,2916.36
OL0006158,ORD002063,C0070,2026-09-11,P003,Fasteners,39,2591.73,1558.66
OL0006159,ORD002063,C0070,2026-09-11,P008,Lubricants,29,2526.44,1519.39
OL0006160,ORD002063,C0070,2026-09-11,P008,Lubricants,1,2476.56,1489.39
OL0006161,ORD002064,C0070,2026-02-15,P008,Lubricants,37,5931.84,4255.78
OL0006162,ORD002065,C0071,2024-04-18,P003,Fasteners,42,1454.47,996.30
OL0006163,ORD002065,C0071,2024-04-18,P008,Lubricants,34,1912.91,1310.33
OL0006164,ORD002065,C0071,2024-04-18,P004,Motors,25,1845.95,1264.47
OL0006165,ORD002065,C0071,2024-04-18,P010,Welding,9,1586.84,1086.97
OL0006166,ORD002066,C0071,2024-07-06,P009,Automation,38,2621.46,1726.18
OL0006167,ORD002066,C0071,2024-07-06,P009,Automation,22,2165.64,1426.03
OL0006168,ORD002066,C0071,2024-07-06,P003,Fasteners,50,3310.80,2180.10
OL0006169,ORD002066,C0071,2024-07-06,P008,Lubricants,50,2604.75,1715.18
OL0006170,ORD002067,C0071,2024-07-04,P002,Pumps,11,1091.92,619.36
OL0006171,ORD002067,C0071,2024-07-04,P009,Automation,8,1139.63,646.42
OL0006172,ORD002067,C0071,2024-07-04,P004,Motors,38,860.72,488.22
OL0006173,ORD002067,C0071,2024-07-04,P002,Pumps,16,1016.10,576.35
OL0006174,ORD002067,C0071,2024-07-04,P004,Motors,8,1271.10,720.99
OL0006175,ORD002068,C0071,2024-07-26,P007,Safety,36,12671.80,8739.97
OL0006176,ORD002069,C0071,2025-08-11,P007,Safety,41,3551.82,2531.41
OL0006177,ORD002069,C0071,2025-08-11,P009,Automation,37,2957.47,2107.82
OL0006178,ORD002069,C0071,2025-08-11,P001,Bearings,49,2264.34,1613.82
OL0006179,ORD002070,C0071,2025-02-13,P004,Motors,15,8558.27,5251.16
OL0006180,ORD002071,C0071,2025-10-28,P001,Bearings,49,4672.19,3132.18
OL0006181,ORD002071,C0071,2025-10-28,P004,Motors,1,3356.14,2249.92
OL0006182,ORD002072,C0071,2025-02-06,P009,Automation,21,889.35,633.14
OL0006183,ORD002072,C0071,2025-02-06,P004,Motors,3,674.45,480.15
OL0006184,ORD002072,C0071,2025-02-06,P007,Safety,29,818.12,582.42
OL0006185,ORD002072,C0071,2025-02-06,P006,Conveyors,30,754.36,537.04
OL0006186,ORD002072,C0071,2025-02-06,P001,Bearings,49,698.66,497.38
OL0006187,ORD002073,C0071,2026-12-25,P005,Valves,3,2186.18,1711.86
OL0006188,ORD002073,C0071,2026-12-25,P008,Lubricants,34,1451.90,1136.88
OL0006189,ORD002073,C0071,2026-12-25,P008,Lubricants,8,1413.56,1106.87
OL0006190,ORD002074,C0071,2026-03-26,P010,Welding,25,1208.72,932.36
OL0006191,ORD002074,C0071,2026-03-26,P005,Valves,10,711.81,549.06
OL0006192,ORD002074,C0071,2026-03-26,P001,Bearings,31,840.49,648.32
OL0006193,ORD002074,C0071,2026-03-26,P001,Bearings,35,941.62,726.33
OL0006194,ORD002074,C0071,2026-03-26,P007,Safety,47,977.11,753.70
OL0006195,ORD002075,C0071,2026-04-04,P009,Automation,35,1808.17,1094.64
OL0006196,ORD002075,C0071,2026-04-04,P003,Fasteners,2,2108.84,1276.66
OL0006197,ORD002075,C0071,2026-04-04,P001,Bearings,21,2241.43,1356.92
OL0006198,ORD002075,C0071,2026-04-04,P010,Welding,40,1736.23,1051.08
OL0006199,ORD002076,C0071,2026-03-22,P003,Fasteners,1,1730.48,1167.43
OL0006200,ORD002076,C0071,2026-03-22,P008,Lubricants,31,2499.75,1686.40
OL0006201,ORD002076,C0071,2026-03-22,P007,Safety,41,1943.04,1310.82
OL0006202,ORD002077,C0072,2024-10-03,P004,Motors,3,1074.84,629.33
OL0006203,ORD002077,C0072,2024-10-03,P004,Motors,24,1037.87,607.68
OL0006204,ORD002077,C0072,2024-10-03,P007,Safety,12,720.82,422.04
OL0006205,ORD002077,C0072,2024-10-03,P002,Pumps,33,1079.34,631.96
OL0006206,ORD002078,C0072,2024-10-23,P005,Valves,11,6193.40,3883.44
OL0006207,ORD002079,C0072,2024-02-26,P009,Automation,5,1888.61,1336.44
OL0006208,ORD002079,C0072,2024-02-26,P010,Welding,25,1429.06,1011.25
OL0006209,ORD002079,C0072,2024-02-26,P001,Bearings,1,1491.11,1055.16
OL0006210,ORD002079,C0072,2024-02-26,P010,Welding,42,1966.72,1391.72
OL0006211,ORD002080,C0072,2024-03-16,P007,Safety,47,1502.88,862.53
OL0006212,ORD002080,C0072,2024-03-16,P010,Welding,46,1290.34,740.55
OL0006213,ORD002080,C0072,2024-03-16,P005,Valves,45,975.62,559.92
OL0006214,ORD002080,C0072,2024-03-16,P002,Pumps,29,1193.50,684.97
OL0006215,ORD002080,C0072,2024-03-16,P008,Lubricants,25,1542.51,885.27
OL0006216,ORD002081,C0072,2024-10-23,P010,Welding,43,1226.61,914.37
OL0006217,ORD002081,C0072,2024-10-23,P004,Motors,4,1589.21,1184.67
OL0006218,ORD002081,C0072,2024-10-23,P005,Valves,39,1024.79,763.93
OL0006219,ORD002081,C0072,2024-10-23,P009,Automation,8,1158.60,863.67
OL0006220,ORD002082,C0072,2024-04-10,P010,Welding,22,2567.88,1853.70
OL0006221,ORD002082,C0072,2024-04-10,P002,Pumps,2,1968.36,1420.92
OL0006222,ORD002083,C0072,2025-12-28,P004,Motors,20,1088.88,653.10
OL0006223,ORD002083,C0072,2025-12-28,P008,Lubricants,12,1378.17,826.61
OL0006224,ORD002083,C0072,2025-12-28,P005,Valves,11,1002.60,601.35
OL0006225,ORD002083,C0072,2025-12-28,P007,Safety,5,1045.36,627.00
OL0006226,ORD002083,C0072,2025-12-28,P009,Automation,5,1495.95,897.26
OL0006227,ORD002084,C0072,2025-01-16,P004,Motors,18,1533.09,1065.71
OL0006228,ORD002084,C0072,2025-01-16,P004,Motors,6,1383.56,961.77
OL0006229,ORD002084,C0072,2025-01-16,P003,Fasteners,1,1510.54,1050.04
OL0006230,ORD002084,C0072,2025-01-16,P007,Safety,44,1594.12,1108.13
OL0006231,ORD002084,C0072,2025-01-16,P008,Lubricants,50,1390.59,966.66
OL0006232,ORD002085,C0072,2025-09-25,P006,Conveyors,33,1909.45,1348.04
OL0006233,ORD002085,C0072,2025-09-25,P003,Fasteners,12,1997.46,1410.17
OL0006234,ORD002085,C0072,2025-09-25,P003,Fasteners,27,1959.64,1383.47
OL0006235,ORD002085,C0072,2025-09-25,P003,Fasteners,38,1444.44,1019.75
OL0006236,ORD002086,C0072,2025-10-25,P006,Conveyors,35,1845.32,1272.31
OL0006237,ORD002086,C0072,2025-10-25,P008,Lubricants,7,1792.80,1236.09
OL0006238,ORD002086,C0072,2025-10-25,P007,Safety,46,1033.24,712.40
OL0006239,ORD002087,C0072,2025-05-16,P009,Automation,8,1115.66,728.98
OL0006240,ORD002087,C0072,2025-05-16,P010,Welding,2,1545.98,1010.14
OL0006241,ORD002087,C0072,2025-05-16,P007,Safety,38,1381.64,902.77
OL0006242,ORD002087,C0072,2025-05-16,P004,Motors,31,1412.92,923.20
OL0006243,ORD002087,C0072,2025-05-16,P010,Welding,25,1684.02,1100.34
OL0006244,ORD002088,C0072,2025-09-28,P007,Safety,36,2019.09,1501.01
OL0006245,ORD002088,C0072,2025-09-28,P004,Motors,26,1568.45,1166.00
OL0006246,ORD002088,C0072,2025-09-28,P010,Welding,13,2097.04,1558.95
OL0006247,ORD002089,C0072,2025-03-27,P010,Welding,42,3661.74,2820.49
OL0006248,ORD002089,C0072,2025-03-27,P003,Fasteners,32,3214.88,2476.29
OL0006249,ORD002090,C0072,2025-03-19,P003,Fasteners,25,515.95,364.99
OL0006250,ORD002090,C0072,2025-03-19,P002,Pumps,48,843.56,596.74
OL0006251,ORD002090,C0072,2025-03-19,P004,Motors,10,583.26,412.60
OL0006252,ORD002090,C0072,2025-03-19,P010,Welding,22,725.39,513.14
OL0006253,ORD002091,C0072,2025-01-14,P007,Safety,41,1235.46,754.35
OL0006254,ORD002091,C0072,2025-01-14,P008,Lubricants,43,1352.97,826.10
OL0006255,ORD002091,C0072,2025-01-14,P004,Motors,45,1580.88,965.25
OL0006256,ORD002091,C0072,2025-01-14,P008,Lubricants,47,1125.26,687.06
OL0006257,ORD002092,C0072,2026-06-27,P004,Motors,5,4719.86,2671.36
OL0006258,ORD002092,C0072,2026-06-27,P008,Lubricants,13,3569.18,2020.10
OL0006259,ORD002092,C0072,2026-06-27,P002,Pumps,30,3640.19,2060.29
OL0006260,ORD002093,C0072,2026-12-25,P010,Welding,8,3517.18,2485.88
OL0006261,ORD002093,C0072,2026-12-25,P001,Bearings,25,3237.88,2288.48
OL0006262,ORD002094,C0072,2026-09-01,P005,Valves,7,4224.90,2622.49
OL0006263,ORD002094,C0072,2026-09-01,P005,Valves,34,3219.15,1998.20
OL0006264,ORD002095,C0072,2026-06-07,P003,Fasteners,2,5178.19,3986.93
OL0006265,ORD002095,C0072,2026-06-07,P004,Motors,20,4793.89,3691.04
OL0006266,ORD002096,C0072,2026-08-22,P001,Bearings,1,1730.80,1282.49
OL0006267,ORD002096,C0072,2026-08-22,P009,Automation,46,1932.19,1431.72
OL0006268,ORD002096,C0072,2026-08-22,P001,Bearings,22,1461.32,1082.81
OL0006269,ORD002097,C0073,2024-01-25,P002,Pumps,41,4326.15,2714.52
OL0006270,ORD002097,C0073,2024-01-25,P006,Conveyors,34,4763.52,2988.96
OL0006271,ORD002098,C0073,2024-04-15,P007,Safety,18,7816.84,4751.74
OL0006272,ORD002098,C0073,2024-04-15,P001,Bearings,15,4623.47,2810.54
OL0006273,ORD002099,C0073,2024-12-24,P002,Pumps,27,1333.47,886.10
OL0006274,ORD002099,C0073,2024-12-24,P006,Conveyors,48,1577.27,1048.10
OL0006275,ORD002099,C0073,2024-12-24,P003,Fasteners,30,1491.41,991.05
OL0006276,ORD002099,C0073,2024-12-24,P001,Bearings,17,1265.90,841.19
OL0006277,ORD002100,C0073,2024-12-09,P002,Pumps,45,12100.13,7960.78
OL0006278,ORD002101,C0073,2025-03-23,P007,Safety,17,2314.18,1389.67
OL0006279,ORD002102,C0073,2025-08-22,P004,Motors,45,1879.88,1188.69
OL0006280,ORD002102,C0073,2025-08-22,P009,Automation,25,1604.70,1014.69
OL0006281,ORD002102,C0073,2025-08-22,P007,Safety,3,2257.99,1427.78
OL0006282,ORD002103,C0073,2025-10-04,P005,Valves,27,1461.22,826.44
OL0006283,ORD002103,C0073,2025-10-04,P002,Pumps,42,1318.35,745.64
OL0006284,ORD002103,C0073,2025-10-04,P004,Motors,31,1131.40,639.90
OL0006285,ORD002103,C0073,2025-10-04,P007,Safety,9,1241.04,701.91
OL0006286,ORD002104,C0073,2025-05-06,P001,Bearings,41,550.52,334.95
OL0006287,ORD002104,C0073,2025-05-06,P005,Valves,40,531.18,323.18
OL0006288,ORD002104,C0073,2025-05-06,P005,Valves,42,387.18,235.56
OL0006289,ORD002104,C0073,2025-05-06,P003,Fasteners,10,555.12,337.74
OL0006290,ORD002104,C0073,2025-05-06,P002,Pumps,12,610.06,371.17
OL0006291,ORD002105,C0073,2025-12-17,P010,Welding,21,1092.83,724.09
OL0006292,ORD002105,C0073,2025-12-17,P005,Valves,41,1176.40,779.46
OL0006293,ORD002105,C0073,2025-12-17,P002,Pumps,22,1548.94,1026.30
OL0006294,ORD002105,C0073,2025-12-17,P004,Motors,34,1601.28,1060.98
OL0006295,ORD002106,C0073,2025-06-12,P008,Lubricants,35,1348.29,884.51
OL0006296,ORD002106,C0073,2025-06-12,P004,Motors,39,2180.38,1430.39
OL0006297,ORD002107,C0073,2025-10-03,P001,Bearings,17,1823.56,1068.50
OL0006298,ORD002107,C0073,2025-10-03,P009,Automation,14,1602.71,939.10
OL0006299,ORD002107,C0073,2025-10-03,P004,Motors,13,1333.19,781.17
OL0006300,ORD002107,C0073,2025-10-03,P009,Automation,20,1751.26,1026.14
OL0006301,ORD002108,C0073,2025-01-16,P006,Conveyors,10,608.88,421.85
OL0006302,ORD002108,C0073,2025-01-16,P003,Fasteners,16,868.21,601.52
OL0006303,ORD002108,C0073,2025-01-16,P001,Bearings,44,815.66,565.12
OL0006304,ORD002108,C0073,2025-01-16,P003,Fasteners,34,758.68,525.64
OL0006305,ORD002108,C0073,2025-01-16,P009,Automation,12,668.51,463.17
OL0006306,ORD002109,C0073,2026-07-03,P007,Safety,29,1558.76,879.23
OL0006307,ORD002109,C0073,2026-07-03,P004,Motors,24,1847.33,1042.00
OL0006308,ORD002109,C0073,2026-07-03,P001,Bearings,22,2091.32,1179.63
OL0006309,ORD002109,C0073,2026-07-03,P008,Lubricants,45,1341.82,756.86
OL0006310,ORD002110,C0073,2026-03-08,P010,Welding,25,1981.63,1462.36
OL0006311,ORD002110,C0073,2026-03-08,P008,Lubricants,33,1464.58,1080.80
OL0006312,ORD002110,C0073,2026-03-08,P006,Conveyors,15,2129.03,1571.14
OL0006313,ORD002110,C0073,2026-03-08,P009,Automation,32,2441.62,1801.81
OL0006314,ORD002111,C0073,2026-04-23,P003,Fasteners,23,3347.73,2492.78
OL0006315,ORD002111,C0073,2026-04-23,P002,Pumps,42,3738.37,2783.66
OL0006316,ORD002111,C0073,2026-04-23,P001,Bearings,24,2150.78,1601.51
OL0006317,ORD002112,C0073,2026-01-03,P003,Fasteners,3,2864.36,2238.48
OL0006318,ORD002112,C0073,2026-01-03,P009,Automation,27,2630.53,2055.74
OL0006319,ORD002112,C0073,2026-01-03,P008,Lubricants,13,2424.13,1894.44
OL0006320,ORD002113,C0073,2026-10-05,P010,Welding,29,2606.61,1953.68
OL0006321,ORD002113,C0073,2026-10-05,P001,Bearings,8,2573.83,1929.11
OL0006322,ORD002113,C0073,2026-10-05,P007,Safety,27,2357.35,1766.85
OL0006323,ORD002113,C0073,2026-10-05,P007,Safety,49,1718.31,1287.88
OL0006324,ORD002113,C0073,2026-10-05,P008,Lubricants,29,1975.28,1480.49
OL0006325,ORD002114,C0074,2024-03-09,P009,Automation,32,9044.52,6917.01
